title,news,index,url
"Milton's gone, but the political storm keeps raging over federal government's hurricane efforts",fox,395,https://www.foxnews.com/politics/miltons-gone-political-storm-keeps-raging-over-federal-governments-hurricane-efforts
Wayfair is bringing back October Way Day — and these are all the details,nbc,3217,https://www.nbcnews.com/select/shopping/wayfair-wayday-announcement-october-2024-rcna172849
Man sentenced to over 6 years in the Jan. 6 assault on Capitol Police Officer Brian Sicknick,nbc,2224,https://www.nbcnews.com/politics/justice-department/man-sentenced-6-years-jan-6-assault-brian-sicknick-rcna67892
Isolated Israel argues U.N. court ruling leaves door open to Rafah offensive,nbc,3090,https://www.nbcnews.com/news/world/israel-icj-order-halt-rafah-offensive-what-next-rcna154102
China sanctions 5 U.S. defense companies over Taiwan arms sales,nbc,3546,https://www.nbcnews.com/news/world/china-sanctions-5-us-defense-companies-taiwan-arms-sales-rcna132694
Acting Secret Service director pressed on Trump's potential appearance at Alabama-Georgia game,fox,396,https://www.foxnews.com/sports/acting-secret-service-director-pressed-trumps-potential-appearance-alabama-georgia-game.print
New Trump website reveals how much money a Harris presidency could cost taxpayers,fox,1365,https://www.foxnews.com/politics/new-trump-website-reveals-how-much-money-harris-presidency-could-cost-taxpayers.print
Amazon's October Prime Day sale is here — what to know,nbc,3156,https://www.nbcnews.com/select/shopping/amazon-october-prime-day-2024-dates-rcna171355
DeSantis admin blocked from threatening TV stations over pro-abortion ads,fox,1903,https://www.foxnews.com/politics/desantis-admin-blocked-from-threatening-tv-stations-over-pro-abortion-ads
Biden’s Charlottesville moment? POTUS torched for telling DNC anti-Israel mob outside they ‘have a point’,fox,595,https://www.foxnews.com/politics/bidens-charlottesville-moment-potus-torched-telling-dnc-anti-israel-mob-outside-has-point
New Covid fraud prosecutor steps up effort to convict people who stole billions in relief benefits,nbc,2109,https://www.nbcnews.com/politics/justice-department/new-covid-fraud-prosecutor-steps-effort-convict-people-stole-billions-rcna19536
Former US ambassador accused of secretly working for Cuba pleads not guilty,fox,1296,https://www.foxnews.com/us/former-us-ambassador-accused-secretly-working-cuba-pleads-not-guilty
Do Menendez brothers stand a chance at freedom?,fox,1821,https://www.foxnews.com/us/do-menendez-brothers-stand-chance-freedom-former-investigator-predicts-odds-greedy-rich-kids
"Donny Deutsch: Democrats losing on economy, so we need to 'scare' voters against ‘racist’ GOP",fox,872,https://www.foxnews.com/media/donny-deutsch-dems-losing-on-economy-so-scare-voters-against-racist-gop
Ex-NYPD officer who assaulted D.C. officer on Jan. 6 gets record 10-year sentence,nbc,3280,https://www.nbcnews.com/politics/justice-department/ex-nypd-cop-assaulted-dc-officer-jan-6-gets-record-setting-sentence-rcna45338
"9 killed, including 3 suspects, in rare shooting near mosque in Oman's capital",nbc,3688,https://www.nbcnews.com/news/world/oman-mosque-shooting-muscat-police-rcna162044
Biden vowed 'consequences' for Saudi Arabia after oil production cut. But the U.S. has no plans to follow through.,nbc,2326,https://www.nbcnews.com/politics/biden-vowed-consequences-saudi-arabia-oil-production-cut-us-no-plans-f-rcna59799
Republicans 'skeptical' of DOJ move to block Russian election interference,fox,1548,https://www.foxnews.com/politics/republicans-skeptical-doj-block-russian-election-interference
JD Vance calls out 'deranged' mindset that we need illegal immigrants to build houses,fox,36,https://www.foxnews.com/media/jd-vance-calls-out-deranged-mindset-we-need-illegal-immigrants-build-houses
Trump comes out against Florida's abortion rights ballot measure after conservative backlash,nbc,2710,https://www.nbcnews.com/politics/2024-election/trump-damage-control-abortion-backlash-conservatives-rcna168922
Election 2024: Trump holds rally in Atlanta; Harris sits for interview with Charlamagne Tha God,nbc,3450,https://www.nbcnews.com/politics/2024-election/live-blog/trump-harris-presidential-election-live-updates-rcna175178/rcrd60254?canonicalCard=true
20 best Father's Day fishing gifts for dad,nbc,2143,https://www.nbcnews.com/select/shopping/fathers-day-fishing-gifts-ncna1270469
"Inside Egypt's 3,000-year-old 'lost golden city' ",nbc,3230,https://www.nbcnews.com/news/world/inside-egypt-s-3-000-year-old-lost-golden-city-n1263585
"Jon Stewart calls out Bernie Sanders, Bill Clinton and Democrats for hypocrisy at DNC",fox,977,https://www.foxnews.com/media/jon-stewart-calls-out-bernie-sanders-bill-clinton-democrats-hypocrisy-dnc.print
Viral 'Fluffy Coke' drink trend takes over TikTok and it only requires 2 ingredients,fox,1571,https://www.foxnews.com/food-drink/viral-fluffy-coke-drink-trend-takes-tiktok-requires-2-ingredients.print
"Armed Services Republicans, White House push back against claims that Zelenskyy's PA visit was 'political'",fox,1122,https://www.foxnews.com/politics/armed-services-republicans-push-back-accusation-zelenskyys-pa-visit-political
This tiny humidifier from Hey Dewy keeps my skin looking youthful and hydrated,nbc,2786,https://www.nbcnews.com/select/shopping/hey-dewy-humidifier-review-ncna1303397
Arizona Gov. Katie Hobbs signs repeal of 1864 abortion ban,nbc,2239,https://www.nbcnews.com/politics/arizona-governor-signs-repeal-1864-abortion-ban-rcna150364
"Top Israeli official Ron Dermer began yelling during a meeting with U.S. officials about Gaza, officials say",nbc,2967,https://www.nbcnews.com/politics/national-security/top-israeli-official-ron-dermer-yelling-meeting-us-officials-gaza-rcna146293
"GameStop, Walmart restock PS5 and Xbox: How to buy one now",nbc,2504,https://www.nbcnews.com/select/shopping/gamestop-restock-ps5-xbox-ncna1255174
Crunch time: Harris to team up with Barack and Michelle Obama next week in key battlegrounds,fox,1892,https://www.foxnews.com/politics/crunch-time-harris-team-up-barack-michelle-obama-next-week-key-battlegrounds
GOP moves to ‘save women’s sports’: Bill backed by Riley Gaines headed for House vote,fox,675,https://www.foxnews.com/politics/gop-moves-save-womens-sports-bill-backed-riley-gaines-headed-house-vote
"'I'm not a progressive': Fetterman breaks with the left, showing a maverick side",nbc,2808,https://www.nbcnews.com/politics/congress/-not-progressive-fetterman-breaks-left-israel-immigration-rcna129747
Rudy Giuliani and Sidney Powell appear to be among alleged Trump co-conspirators,nbc,3068,https://www.nbcnews.com/politics/justice-department/giuliani-powell-appear-alleged-trump-co-conspirators-rcna97641
"Israel's UN ambassador slams world body, says UNRWA taken over by Hamas terrorists in Gaza",fox,728,https://www.foxnews.com/world/israels-un-ambassador-slams-world-body-says-unrwa-taken-over-by-hamas-terrorists-gaza
New Jersey couple just sitting in their backyard when massive object falls from sky 'out of nowhere',fox,412,https://www.foxnews.com/us/new-jersey-couple-just-sitting-backyard-when-massive-object-falls-from-sky-out-nowhere.print
"Ramadan in Gaza: Palestinians fast amid war, devastation and looming famine",nbc,3146,https://www.nbcnews.com/news/world/ramadan-gaza-palestinians-israel-war-famine-rcna142785
Travis Kelce passionately defends Guardians fandom after team's thrilling win,fox,1516,https://www.foxnews.com/sports/travis-kelce-passionately-defends-guardians-fandom-after-teams-thrilling-win.print
"When a parent must care for a parent: How to avoid caregiving burnout, according to experts",fox,1649,https://www.foxnews.com/health/when-parent-must-care-parent-how-avoid-caregiving-burnout-according-experts
"Americans need more sleep, less stress, experts say, as Gallup poll reveals troubling findings",fox,825,https://www.foxnews.com/health/americans-need-more-sleep-less-stress-experts-say-gallup-poll-reveals-troubling-findings
"Harris holds big advantage among early voters, Trump with Election Day voters: poll",fox,616,https://www.foxnews.com/politics/harris-holds-big-advantage-among-early-voters-trump-election-day-voters-poll
Kamala Harris tells 'The View' she can't think of anything she would have done differently from Biden,fox,114,https://www.foxnews.com/media/kamala-harris-tells-the-view-she-cant-think-anything-she-would-have-done-differently-from-biden.print
Gwyneth Paltrow reveals ex Brad Pitt recently sent her ‘really beautiful’ gift,fox,417,https://www.foxnews.com/entertainment/gwyneth-paltrow-brad-pitt-sent-really-beautiful-gift
"No sign of Israel, Gaza violence abating amid calls for end to bloodshed",nbc,3069,https://www.nbcnews.com/news/world/no-sign-israel-gaza-violence-abating-amid-calls-end-bloodshed-n1267548
Pennsylvania State Police identify victims shot during attempted assassination of former President Trump,fox,1625,https://www.foxnews.com/us/pennsylvania-state-police-identify-victims-shot-during-attempted-assassination-former-president-trump
"Trump official Jeffrey Clark likely violated ethics rules with 2020 election theories, D.C. Bar panel finds",nbc,3017,https://www.nbcnews.com/politics/justice-department/trump-official-jeffrey-clark-likely-violated-ethics-rules-2020-electio-rcna146290
North Korea's Kim Jong Un wants to speed up becoming a nuclear superpower,nbc,2652,https://www.nbcnews.com/news/world/north-korea-kim-jong-un-nuclear-superpower-russia-ukraine-rcna174436
"Meeting with Zelenskyy, Trump says he will negotiate a Ukraine-Russia deal 'that's good for both sides' ",nbc,3722,https://www.nbcnews.com/politics/donald-trump/meeting-zelenskyy-trump-says-will-negotiate-ukraine-russia-deal-good-b-rcna172987
Oprah Winfrey makes surprise DNC appearance to rail against man she once considered running for office with,fox,89,https://www.foxnews.com/politics/oprah-winfrey-makes-surprise-dnc-appearance-rail-against-man-she-once-considered-running-office
"15 best grilling accessories, according to food experts",nbc,2896,https://www.nbcnews.com/select/shopping/best-grill-grilling-accessories-ncna1236602
The 44 best Advent calendars of 2024 for everyone on your list,nbc,3311,https://www.nbcnews.com/select/shopping/best-advent-calendars-2021-ncna1283726
Netanyahu calls Israeli strike that killed dozens in Gaza tent camp 'tragic',nbc,2082,https://www.nbcnews.com/news/world/gaza-ministry-reports-killed-strike-hit-civilian-tents-rafah-rcna154136
Vice President Kamala Harris names Minnesota Gov. Tim Walz as her running mate,fox,753,https://www.foxnews.com/politics/vice-president-kamala-harris-names-minnesota-gov-tim-walz-her-running-mate
Jan. 6 rioter who assaulted police says she was 'duped' by Trump's election lies,nbc,2546,https://www.nbcnews.com/politics/donald-trump/jan-6-rioter-assaulted-police-says-was-duped-trumps-election-lies-rcna176025
"As a female athlete, I do not consent to playing alongside men in collegiate sports",fox,1630,https://www.foxnews.com/opinion/female-athlete-do-not-consent-playing-alongside-men-collegiate-sports
"David McCullough, American historian and Presidential Medal of Freedom recipient, dies at 89",fox,11,https://www.foxnews.com/us/david-mccullough-american-historian-presidential-medal-freedom-recipient-dies
Judge in Trump's hush money trial delays sentencing following Supreme Court immunity ruling,nbc,2444,https://www.nbcnews.com/politics/donald-trump/judge-trumps-hush-money-trial-delays-sentencing-supreme-court-immunity-rcna160028
Meet the everyday heroes commemorated at FOX Nation's 2023 Patriot Awards,fox,284,https://www.foxnews.com/media/meet-everyday-heroes-commemorated-fox-nation-2023-patriot-awards
"Harris, Trump, hold dueling campaign events in race to win the biggest battleground",fox,1066,https://www.foxnews.com/politics/harris-trump-hold-dueling-campaign-events-race-win-biggest-battleground
"Dem Rep. Nadler pictured with head down, eyes closed during testimony from mothers of migrant crime victims",fox,1191,https://www.foxnews.com/us/dem-rep-nadler-pictured-head-down-eyes-closed-during-testimony-mothers-migrant-crime-victims.print
Biden admin eyes more deportation flights to Venezuela as migrant numbers shatter records,fox,1440,https://www.foxnews.com/politics/biden-admin-eyes-more-deportation-flights-venezuela-migrant-numbers-shatter-records
Netanyahu’s postwar plan for Gaza reflects difficult balancing act,nbc,3553,https://www.nbcnews.com/news/world/netanyahus-postwar-plan-gaza-reflects-difficult-balancing-act-experts-rcna140222
North Korea’s Kim Jong Un arrives in Russia for possible arms talks with Putin,nbc,3549,https://www.nbcnews.com/news/world/north-korea-kim-jong-un-russia-vladimir-putin-ukraine-rcna104563
"Joe Biden lands 200 judges, highlighting stakes for the courts in the 2024 election",nbc,2738,https://www.nbcnews.com/politics/2024-election/joe-biden-nears-200-judges-highlighting-stakes-courts-2024-election-rcna152485
DeSantis' election police charged 20 with voter fraud. Advocates say there's more to the story.,nbc,3428,https://www.nbcnews.com/politics/desantis-election-police-charged-20-voter-fraud-advocates-say-story-rcna45895
15 travel essentials you need for your first cruise,fox,1568,https://www.foxnews.com/lifestyle/travel-essentials-for-first-cruise
"North Korea calls South Korea a ‘hostile state,’ indicating constitution change",nbc,2427,https://www.nbcnews.com/news/world/north-korea-calls-south-korea-hostile-state-constitution-change-rcna175865
Trump calls people charged and convicted for Jan. 6 riots 'hostages',nbc,2737,https://www.nbcnews.com/meet-the-press/meetthepressblog/trump-calls-people-charged-convicted-jan-6-riots-hostages-rcna123617
Who's Judge Juan Merchan? Trump says he 'hates me' but lawyers say he's fair,nbc,3258,https://www.nbcnews.com/politics/donald-trump/know-juan-merchan-judge-trump-indictment-case-rcna77611
"Researchers find sources of four brain disorders, which could lead to new treatments",fox,1687,https://www.foxnews.com/health/researchers-sources-four-brain-disorders-new-treatments
Harry Styles' full 'X Factor UK' audition video reveals details about the singer's first performance,fox,851,https://www.foxnews.com/entertainment/harry-styles-full-x-factor-uk-audition-video-reveals-details-about-singers-first-performance
"Senate Republicans knife bipartisan border security bill, declaring it dead",nbc,2207,https://www.nbcnews.com/politics/congress/senate-republicans-knife-bipartisan-border-security-bill-declaring-dea-rcna137572
New CNN boss Chris Licht ‘determined to tamp down spectacle’ as he evaluates who should stick around: insider,fox,895,https://www.foxnews.com/media/new-cnn-boss-christ-licht-determined-tamp-down-spectacle-evaluates-who-should-stick-around.print
'Republican' 'View' host leads 'four more years' chant for Biden after State of the Union,fox,496,https://www.foxnews.com/media/republican-view-host-leads-four-more-years-chant-biden-state-union
Israel and Hezbollah exchange heavy fire as fears of war mount ,nbc,2305,https://www.nbcnews.com/news/world/israel-hamas-war-hezbollah-lebanon-attacks-haifa-west-bank-al-jazeera-rcna172130
"Apalachee High School shooting victims identified, student suspect was flagged to FBI last year",fox,1782,https://www.foxnews.com/live-news/georgia-school-shooting-september-5-2024
Tennessee school shooting: What to know about Covenant School in Nashville,fox,335,https://www.foxnews.com/us/tennessee-school-shooting-what-know-about-covenant-school-nashville
"Months after Ahmaud Arbery's death, Georgia governor plans to sign hate crimes bill",nbc,2839,https://www.nbcnews.com/news/us-news/months-after-ahmaud-arbery-death-georgia-governor-plans-sign-hate-n1232049
Iranians vote to replace late President Raisi,nbc,3087,https://www.nbcnews.com/news/world/iran-election-votes-president-raisi-rcna159399
Good Samaritan pulls Florida man from burning car,fox,515,https://www.foxnews.com/us/good-samaritan-pulls-florida-man-burning-car
MSNBC host compares guns to slavery: ‘Lincoln was criticized for moving too slowly’ to ‘end slavery’,fox,1348,https://www.foxnews.com/media/msnbc-host-guns-slavery-lincoln-slavery
Biden admin's proposed menthol cigarette ban could become liability in 2024: 'Unintended consequences',fox,1015,https://www.foxnews.com/politics/biden-admins-proposed-menthol-cigarette-ban-could-become-liability-2024
Senators unveil bipartisan bill to impose tougher asylum and border laws,nbc,2816,https://www.nbcnews.com/politics/congress/new-immigration-asylum-reform-bill-released-senate-text-rcna136602
Meta to start blocking some content from reaching teens on Facebook and Instagram,nbc,3663,https://www.nbcnews.com/tech/social-media/meta-start-blocking-content-reaching-teens-facebook-instagram-rcna133027
Iowa Gov. Kim Reynolds signs a 6-week abortion ban at conservative summit,nbc,3555,https://www.nbcnews.com/politics/2024-election/iowa-gov-kim-reynolds-signs-6-week-abortion-ban-conservative-summit-rcna93901
Republicans take the rare step of censuring Rep. Adam Schiff over Trump-era probes,nbc,2809,https://www.nbcnews.com/politics/congress/house-republicans-censure-rep-adam-schiff-trump-era-probes-rcna90451
"At a time of despair in Gaza, a newborn brings hope",nbc,3252,https://www.nbcnews.com/news/world/time-despair-gaza-newborn-brings-hope-rcna173401
Biden admin carefully ramps up criticism of Israel over the Gaza war but stops short of cutting off military aid,nbc,3788,https://www.nbcnews.com/politics/national-security/biden-increases-criticism-israel-gaza-still-provides-military-aid-rcna141775
Trump reveals which election issue is a 'bigger deal' than inflation and the economy,fox,1781,https://www.foxnews.com/politics/trump-reveals-which-election-issue-bigger-deal-than-inflation-economy
GOP Rep. Michelle Steel rescinds her co-sponsorship of the Life at Conception Act after winning her primary,nbc,2569,https://www.nbcnews.com/politics/congress/gop-rep-michelle-steel-rescinds-cosponsorship-life-conception-act-rcna142285
"OutKick's Clay Travis interviews Trump on epic SEC clash, state of race: 'This is really big time football’",fox,1785,https://www.foxnews.com/sports/outkicks-clay-travis-interviews-trump-epic-sec-clash-state-race-this-really-big-time-football
"8 best indoor garden kits, according to experts",nbc,2070,https://www.nbcnews.com/select/shopping/best-indoor-garden-kits-ncna1267376
Kimmel pokes fun at Walz after interview gaffe about 'waking up on November 6 with Madam President',fox,356,https://www.foxnews.com/media/kimmel-pokes-fun-walz-after-interview-gaffe-about-waking-up-november-6-madam-president
Harris defends her policy changes in first interview: 'My values have not changed',nbc,3616,https://www.nbcnews.com/politics/2024-election/kamala-harris-interview-tim-walz-cnn-biden-election-rcna168705
USA Today under fire for allowing Stacey Abrams to retroactively edit op-ed to downplay boycott support,fox,1312,https://www.foxnews.com/media/usa-today-under-fire-for-allowing-stacey-abrams-to-retroactively-edit-op-ed-to-downplay-boycott-support
Georgia high school shooting: Biden decries 'more senseless gun violence',fox,1635,https://www.foxnews.com/us/georgia-high-school-shooting-biden-decries-more-senseless-gun-violence
CNN saga: How much cash did ousted boss Jeff Zucker get to leave network?,fox,550,https://www.foxnews.com/media/cnn-saga-how-much-cash-jeff-zucker-network
"Trump mixes somber remembrance with heated rhetoric in his return to Butler, Pa.",nbc,2388,https://www.nbcnews.com/politics/2024-election/trump-somber-remembrance-heated-rhetoric-return-butler-rcna173637
2023 was a massive year in the Jan. 6 probe. 2024 will be even bigger.,nbc,2479,https://www.nbcnews.com/politics/justice-department/jan-6-anniversary-donald-trump-trial-2024-election-rcna132466
"Jan. 6 defendant, representing himself, questions son who turned him into the FBI",nbc,2521,https://www.nbcnews.com/politics/jan-6-defendant-representing-questions-son-turned-fbi-rcna90621
Netanyahu opponent and war Cabinet member's party tries to force early Israel election,nbc,2265,https://www.nbcnews.com/news/world/israel-hamas-war-benny-gantz-benjamin-netanyahu-early-election-rcna154654
'So evil' and 'dangerous': Trump doubles down on calling Democrats 'enemies from within',nbc,2959,https://www.nbcnews.com/politics/2024-election/trump-democrats-enemies-within-rcna175628
Mudslinging candidates in heated House race face voters on big primary day,fox,1227,https://www.foxnews.com/politics/mudslinging-candidates-heated-house-race-face-voters-big-primary-day
A deadly detour: Migrant deaths spike outside El Paso ,nbc,3391,https://www.nbcnews.com/news/latino/migrant-deaths-spike-new-mexico-rcna175794
FBI raids 2 homes owned by NYC Mayor Eric Adams' Asian Affairs director,nbc,3059,https://www.nbcnews.com/news/us-news/fbi-raids-winnie-greco-eric-adams-rcna141457
CBS reporter finds only 3 Harris supporters in 3 Nevada restaurants: 'People are really excited about Trump',fox,957,https://www.foxnews.com/media/cbs-reporter-finds-only-3-harris-supporter-3-nevada-restaurants-people-really-excited-about-trump#&_intcmp=fnhpriver_13
"Bruce Willis diagnosed with aphasia, 'stepping away' from acting, family reveals",fox,1773,https://www.foxnews.com/entertainment/bruce-willis-diagnosed-aphasia-stepping-away-acting
China’s exit bans multiply as political control tightens under Xi,nbc,2141,https://www.nbcnews.com/news/world/china-exit-bans-foreigners-xi-rcna82393
Supreme Court hears cases on prolonged detention of illegal immigrants,fox,1008,https://www.foxnews.com/politics/supreme-court-hears-cases-on-prolonged-detention-of-illegal-immigrants
Deaths of Israeli soldiers in explosion highlight friendly fire accidents in Gaza,nbc,3118,https://www.nbcnews.com/news/world/israel-hamas-war-friendly-fire-incidents-gaza-soldiers-killed-rcna135089
"White House warns of 'ultra-MAGA' policies, abortion ban if GOP takes majority in Congress",fox,1092,https://www.foxnews.com/politics/white-house-warns-ultra-maga-policies-abortion-ban-gop-takes-majority-congress
Pelosi appoints Republican Rep. Kinzinger to Jan. 6 committee ,nbc,3382,https://www.nbcnews.com/politics/congress/pelosi-plans-add-republican-rep-kinzinger-jan-6-committee-n1274955
At least 90 killed in Israeli military operation targeting two Hamas officials,nbc,2744,https://www.nbcnews.com/news/world/dozens-killed-israel-strikes-al-mawasi-hamas-mohamed-deif-rcna161692
Trump won't golf until after the election,nbc,3603,https://www.nbcnews.com/politics/2024-election/trump-golf-election-rcna174834
"Morgan Wallen donates to Hurricane Helene relief, says family is 'safe' amid devastating floods",fox,996,https://www.foxnews.com/entertainment/morgan-wallen-donates-hurricane-helene-relief-says-family-safe-amid-devastating-floods
ESPN personalities slam Biden's Title IX proposal amid uproar over transgender athletes in women's sports,fox,1679,https://www.foxnews.com/sports/espn-personalities-slam-bidens-title-ix-proposal-uproar-transgender-athletes-womens-sports
How to score cheap stuff (to keep or resell),fox,153,https://www.foxnews.com/tech/how-score-cheap-stuff-keep-resell
Kristi Noem faces lawsuit after promoting Texas dentist on social media,nbc,3147,https://www.nbcnews.com/politics/politics-news/kristi-noem-faces-lawsuit-promoting-texas-dentist-social-media-rcna143325
Hundreds of Jewish organization staffers call for White House to back Gaza cease-fire,nbc,3527,https://www.nbcnews.com/politics/white-house/hundreds-jewish-organization-staffers-call-white-house-back-gaza-cease-rcna128465
Jailed Iranian activist Narges Mohammadi wins Nobel Peace Prize for fight against oppression of women,nbc,2908,https://www.nbcnews.com/news/world/iranian-human-rights-activist-narges-mohammadi-wins-nobel-peace-prize-rcna119156
Making sense of the new polls seven weeks from Election Day,nbc,2837,https://www.nbcnews.com/politics/2024-election/making-sense-new-polls-seven-weeks-election-day-rcna171894
"Like Celine Dion, Pennsylvania man is fighting Stiff Person Syndrome 'with everything I have’",fox,580,https://www.foxnews.com/lifestyle/celine-dion-pennsylvania-man-fighting-stiff-person-syndrome-everything-have
Schumer’s anti-Netanyahu speech strengthens Bibi in Israel's war to defeat Hamas,fox,1470,https://www.foxnews.com/world/schumers-anti-netanyahu-speech-strengthens-bibi-israels-war-defeat-hamas
NY Times investigating own reporter after she didn't disclose Michael Phelps book deal: 'Significant lapse',fox,703,https://www.foxnews.com/media/ny-times-michael-phelps-book-deal
"'That is a fraud': Gov. DeSantis calls out Lia Thomas, biological men competing in women's sports",fox,1212,https://www.foxnews.com/politics/fraud-gov-desantis-calls-lia-thomas-biological-men-competing-womens-sports
Vietnam War formally ends: This Day in History,fox,896,https://www.foxnews.com/world/vietnam-war-formally-ends-this-day-in-history
9/11 survivors with potentially fatal illnesses left out of controversial plea deal talks: attorneys,fox,487,https://www.foxnews.com/politics/9-11-survivors-suffering-from-health-complications-completely-left-out-controversial-plea-deal
Actor says timing of documentary on former president's assassination attempt 'might seem interesting',fox,559,https://www.foxnews.com/media/actor-says-timing-documentary-former-presidents-assassination-attempt-might-seem-interesting.print
Delphi murders trial: Suspect Richard Allen's attorneys make stunning revelation about hair at crime scene,fox,1141,https://www.foxnews.com/us/delphi-murders-trial-suspect-richard-allen-attorneys-make-stunning-revelation-about-hair-crime-scene
"A political realignment in PA: Despite recent Dem wins, the GOP is gaining momentum, analysts say",fox,1119,https://www.foxnews.com/politics/political-realignment-pennsylvania-despite-recent-dem-wins-gop-gaining-momentum-analysts-say.print
"Guy Reffitt, first Jan. 6 rioter to go to trial, found guilty on all counts",nbc,2849,https://www.nbcnews.com/politics/justice-department/guy-reffitt-first-jan-6-rioter-go-trial-found-guilty-counts-rcna19041
SCOTUS to take up challenge to Biden admin's ghost gun rule that group deems ‘abusive’,fox,512,https://www.foxnews.com/politics/scotus-take-up-challenge-biden-admins-ghost-gun-rule-group-deems-abusive.print
"Biden admin hit with lawsuit for restricting oil, gas production: 'Put American jobs at risk'",fox,633,https://www.foxnews.com/politics/biden-admin-hit-lawsuit-restricting-oil-gas-production-put-american-jobs-risk
Ron DeSantis fires roughly a dozen staffers in a campaign shake-up,nbc,3266,https://www.nbcnews.com/politics/2024-election/ron-desantis-fires-roughly-dozen-staffers-campaign-shake-rcna94470
Ask a doctor: 'Can warming my feet really help me sleep better?',fox,1664,https://www.foxnews.com/health/ask-doc-can-warming-feet-really-help-sleep-better
'Airport tray aesthetic' goes viral as some travelers halt security checkpoints for photo ops,fox,1012,https://www.foxnews.com/travel/airport-tray-aesthetic-goes-viral-some-travelers-halt-security-checkpoints-photo-ops
Trump assassination attempt: Suspect's possible 'personal vendetta' among investigators' 4 key questions,fox,1931,https://www.foxnews.com/us/trump-assassination-attempt-suspects-possible-personal-vendetta-among-investigators-4-key-questions
3rd-strike 'trans' rape suspect prompts rebellion against CA law after attack in women's prison,fox,1150,https://www.foxnews.com/us/third-strike-trans-rape-suspect-prompts-rebellion-against-ca-law-after-attack-womens-prison
Our readers’ most purchased tech products in 2023,nbc,2838,https://www.nbcnews.com/select/shopping/bestselling-tech-products-2023-rcna131349
Supreme Court kills Biden student loan relief plan,nbc,3557,https://www.nbcnews.com/politics/supreme-court/supreme-court-rule-bidens-student-loan-forgiveness-plan-friday-rcna76874
From the 'Shark Tank' to the campaign trail: Mark Cuban teams up with Kamala Harris,fox,116,https://www.foxnews.com/politics/from-shark-tank-campaign-trail-mark-cuban-teams-up-kamala-harris.print
"House GOP leaders call Schumer's Israel comments 'inappropriate,’ demand apology in impromptu press conference",fox,740,https://www.foxnews.com/politics/house-gop-leaders-call-schumers-israel-comments-inappropriate-demand-apology-impromptu-press-conference
Big Tech companies reveal trust and safety cuts in disclosures to Senate Judiciary Committee,nbc,3498,https://www.nbcnews.com/tech/tech-news/big-tech-companies-reveal-trust-safety-cuts-disclosures-senate-judicia-rcna145435
Grand Ole Opry celebrates America — and now it's coming back strong,fox,1974,https://www.foxnews.com/lifestyle/grand-ole-opry-america-strong
Sinwar's ruthless brother Mohammed slated to take over as leader of Hamas,fox,1081,https://www.foxnews.com/world/sinwars-ruthless-brother-mohammed-slated-take-over-leader-hamas.print
Amy Klobuchar suggests voting Democrat will help stop hurricanes: 'That's why we've got to win this',fox,1810,https://www.foxnews.com/media/klobuchar-suggests-voting-democrat-will-help-stop-hurricanes-thats-why-weve-got-win-this
"Trump, rejecting advice, tries mockery, insults, AI against Kamala, but is it working?",fox,830,https://www.foxnews.com/politics/trump-rejecting-advice-tries-mockery-insults-ai-against-kamala-working
Virginia teacher shot by 6-year-old student in classroom says she'll 'never forget the look on his face',fox,119,https://www.foxnews.com/us/virginia-teacher-shot-6-year-old-student-classroom-says-shell-never-forget-look-face
"Taylor Swift, Travis Kelce’s romance under microscope after singer skipped last two games",fox,656,https://www.foxnews.com/entertainment/taylor-swift-travis-kelces-romance-under-microscope-after-singer-skipped-last-two-games
"The best travel backpacks, according to experts",nbc,3552,https://www.nbcnews.com/select/shopping/best-carry-travel-backpacks-ncna1267028
TikToker Rachel Yaffe dies of rare liver cancer at 27,nbc,3406,https://www.nbcnews.com/news/us-news/tiktoker-rachel-yaffe-dies-rare-liver-cancer-27-rcna175880
U.S. urges Israel to end large-scale ground war,nbc,3711,https://www.nbcnews.com/news/world/live-blog/israel-hamas-war-live-updates-netanyahu-vows-nothing-will-stop-us-rcna129682
Bob Woodson: The Civil Rights Movement I was a part of has been betrayed by a twisted progressive ideology,fox,635,https://www.foxnews.com/opinion/civil-rights-movement-betrayed-progressive-ideology-bob-woodson.print
"Trump rolls out 2024 trade policy that would 'tax China to build up America,' reward US producers",fox,369,https://www.foxnews.com/politics/trump-rolls-out-2024-trade-policy-tax-china-build-up-america-reward-us-producers
Reports of Biden White House keeping 'sensitive' Hamas intel from Israel draws outrage,fox,268,https://www.foxnews.com/politics/reports-biden-white-house-sharing-sensitive-hamas-intel-draws-outrage
"The best women’s workout leggings of 2024, according to experts",nbc,2703,https://www.nbcnews.com/select/shopping/best-workout-leggings-according-fitness-professionals-ncna1019826
Dozens of Palestinians wounded in confrontations with police at sacred site in Israel,nbc,2983,https://www.nbcnews.com/news/world/dozens-palestinians-wounded-confrontations-police-sacred-site-israel-n1266739
Israel and Hamas trade attacks after Biden expresses support for cease-fire,nbc,2870,https://www.nbcnews.com/news/world/israel-hits-gaza-new-airstrikes-despite-biden-joining-ceasefire-calls-n1267725
Trump's Mideast peace plan comes under surprise attack from Israeli settlers ,nbc,2914,https://www.nbcnews.com/news/world/trump-s-mideast-peace-plan-comes-under-surprise-attack-israeli-n1224686
