title,news
Opinion | Trump and Beto's dueling rallies were a preview of every 2020 debate to come,nbc
"Memo to Trump: Like father, like son",nbc
Starbucks barista says she was fired for refusing to wear Pride shirt,nbc
Kate McKinnon starstruck meeting Ruth Bader Ginsburg,nbc
Now we know why Sarah Jessica Parker brought Carrie Bradshaw back!,nbc
Coca-Cola ads promoting gay tolerance stir furor in Hungary,nbc
Gilroy Garlic Festival gunman referred to 'Might is Right' manifesto before shooting,nbc
Neal Katyal: How Republicans could overturn Roe v Wade,nbc
Saudi teen seeking asylum barricades herself in Thai hotel room,nbc
New explanation for Jussie Smollett recusal from State's Attorney Kim Foxx,nbc
Make Natalie Morales' easy and delicious grilled chimichurri soy steak,nbc
"Your European car, wine and cheese could get more pricey — but don't blame Trump (yet)",nbc
Opinion | A week that neatly defined the embarrassing GOP-Democrat divide,nbc
Opinion | A close reading of Alito's draft abortion ruling reveals these 8 problems,nbc
Lawmaker proposes a dress code for parents when they drop their kids off at school,nbc
"Woman loses 100 pounds in 1 year, thanks to keto diet and intermittent fasting",nbc
Sen. Kamala Harris: 'I strongly believe that we need to have Medicare For All',nbc
"After decades-long legal battle, gay couple’s 1971 marriage officially recognized",nbc
Decision not to charge NYPD officer in Eric Garner case exposes DOJ divide,nbc
"'Beverly Hills, 90210' actor and veteran soap opera star Jed Allan dead at 84",nbc
Dennis Quaid shares his feelings on ex-wife Meg Ryan's engagement,nbc
FEMA head Brock Long announces resignation,nbc
10 skin care products that work while you sleep,nbc
Fourth NYPD officer suicide in 3 weeks a reminder of 'combustible' situation,nbc
Michael Steele: Trump’s attacks on Cummings ‘disgusting’,nbc
Gilroy Garlic Festival shooting being investigated as domestic terrorism by FBI,nbc
There's a whole new way to collect Box Tops for Education,nbc
'The Rock' visits Hawaii protesters as envoy prepares talks,nbc
Supreme Court seems open to allowing 40-foot cross on public land,nbc
U.S. women's soccer team files gender discrimination suit against its own federation,nbc
Getting a little too happy at happy hour? Consider mindful drinking,nbc
Colorado to allow medical marijuana for pain instead of opioids,nbc
Moose cools off with lawn sprinklers on a hot day,nbc
"Dramatic evidence of republican election fraud. TRANSCRIPT: 02/18/2019, All In w. Chris Hayes.",nbc
See Tori Kelly perform ‘Nobody Love’ live on TODAY,nbc
Students challenge their high school's 'red badge of shame',nbc
South Korea scraps intelligence-sharing pact with Japan amid feud,nbc
See this laundry room go from dull to delightful — for $400!,nbc
Spiritual and religious bookstores find a market that clicks,nbc
"Hunger takes no summer break: When school's out, the challenge is how to feed more kids",nbc
Ex-Chicago police officer avoids federal charges in Laquan McDonald’s death,nbc
"If you want to fix the U.S. mental health system, start with primary care",nbc
Opinion | Miriam Adelson's Medal of Freedom perfectly captures Trump's transactional presidency,nbc
"Retired Justice John Paul Stevens, third-longest-serving member of Supreme Court, dies at 99",nbc
Bethenny Frankel gets emotional over boyfriend's death in new 'RHONY' trailer,nbc
Kate Middleton had the best reaction when a little girl touched her hair,nbc
2000: Bill Bradley makes a play for African American support in challenging Gore,nbc
Holocaust survivor says teens in swastika photo apologized,nbc
Planned Parenthood withdraws from Title X family planning program,nbc
Legal battles loom after Trump declares national emergency for border wall funding,nbc
"TikTok could 'weaponize your kids' data,' says Donald Trump Jr.",nbc
New robo-call scam uses a single ring from an overseas number to get your money,nbc
Pentagon is moving $3.6 billion in military funding to build Trump's wall,nbc
Mom captures 'profound' moment daughter sees model who also uses wheelchair,nbc
Who won the Democratic debate?,nbc
"'Not a witch hunt': Mueller says Trump not exonerated, knocks his praise of WikiLeaks",nbc
Supreme Court to resume public tours,nbc
Natalie Morales reveals how Marie Kondo's method inspired her,nbc
Book written by suspect in Mackenzie Lueck's murder removed from Amazon,nbc
Asian Americans facing high risk of displacement mobilize to fight back,nbc
Want to lose weight this year? Focus on these seven things,nbc
Sephora basket system indicates if shoppers want assistance,nbc
Many New Yorkers with COVID-19 waited too long to call 911. Why?,nbc
Teen who shoved friend from Washington bridge offered plea deal,nbc
Directing the way to gender equality with Broadway’s Rachel Chavkin,nbc
Trans recruit sues New Orleans Police Department for alleged hiring discrimination,nbc
Shocking video shows Florida cop shoving handcuffed suspect face-first into concrete wall,nbc
Louvre museum covers Sackler name after opioid protests,nbc
"66 dead, 76 injured in ruptured pipeline explosion outside Mexico City",nbc
"Three dead, suspect killed in shooting at Gilroy Garlic Festival in California",nbc
Snap has lost more than $20 billion in value since its IPO and it could be about to get worse,nbc
"Man might have killed 17-year-old Instagram star in jealous rage, prosecutor said",nbc
Buyer beware: Bike helmets that don't meet safety standards are ‘widely available’ online,nbc
Apple under fire for Siri security concerns,nbc
"Trump addresses Mueller report. TRANSCRIPT: 02/20/2019, The Beat w. Ari Melber.",nbc
Natalie Coughlin shares grandma's Filipino recipes,nbc
The U.S. and Mexico have waged war on drug cartels for decades. They've fallen short.,nbc
"Johnson & Johnson must pay over $572 million for its role in Oklahoma opioid crisis, judge rules",nbc
Why is there no definition of domestic terrorism?,nbc
Cities now see more overdose deaths than rural areas,nbc
The Playoff Buzzer: Rantanen pushes Flames to brink; Pastrnak emerges from slumber,nbc
Huawei calls US move to blacklist more affiliates 'unjust' and 'politically motivated',nbc
Intensity of tornado north of Dallas captured by eyewitness video,nbc
Family of man killed by police in Alabama mall shooting renew call for release of video,nbc
U.S. companies could be caught in the crosshairs if China retaliates to fight Trump,nbc
Oil tanker explodes and burns off Hong Kong's coast,nbc
Newark Airport parking garage fire damages numerous vehicles,nbc
U.S. missionary group apologizes to child sex abuse victims,nbc
"Barack Obama’s former chef to use $250,000 lottery winnings to feed the homeless",nbc
Dale Earnhardt Jr. and family ‘safe’ following plane crash in Tennessee,nbc
Joseph Fiennes says playing Michael Jackson was the ‘wrong decision’ and a ‘bad mistake’,nbc
Hong Kong protest suddenly turns chaotic,nbc
Chinese firm selling surveillance tech to Iran comes under scrutiny,nbc
"Lupita Nyong'o, Danai Gurira to adapt Chimamanda's 'Americanah' for HBO Max",nbc
"Irina Shayk opens up about marriage, motherhood after split with Bradley Cooper",nbc
Woman becomes first female Marine to pilot F-35B fighter jet,nbc
Parents upset school used Columbine 911 call during assembly,nbc
Body camera video shows Oklahoma woman hit with stun gun after kicking officer,nbc
"Ex-Chicago police officer who killed Laquan McDonald attacked in prison, wife says",nbc
Why 'Top Chef' fans are outraged over Amazon Prime's video service,nbc
"Virtual Valentines: Here's how to send love, cards to sick children",nbc
Jury recommends death penalty for ex-prison guard trainee who killed 5 at Florida bank,nbc
Zerlina Maxwell: 2020 presidential candidates highlight the media's diversity problem,nbc
Shailene Woodley criticizes media amid fiancé Aaron Rodgers' vaccination controversy,nbc
Woman claims hair removal cream was mixed into her conditioner from Walmart,nbc
"Trump reacts to explosive NYT, Washington Post reports",nbc
"Citi appoints Jane Fraser as CEO, marking first time a Wall Street bank will be led by a woman",nbc
How can Kamala Harris redeem herself to voters after her prosecutorial record?,nbc
"Mueller Deputy Aaron Zebley will be sworn in. TRANSCRIPT: 7/23/19, The Rachel Maddow Show.",nbc
Pennsylvania woman who went missing on Valentine's Day found safe,nbc
First Presidential debate: Full coverage and fact checks,nbc
A family on a camping trip woke up to a wolf attacking them. They were saved by a nearby camper.,nbc
"Chicago to get 1st black woman mayor, as Lightfoot and Preckwinkle lead pack",nbc
Opinion | Rudy Giuliani's collusion comments are a big deal. Here's why.,nbc
Family asking for prayers after remains of missing Texas teen Thomas Brown identified,nbc
"Former NFL star Devon Still celebrates daughter, Leah, being 5 years cancer free",nbc
"Democrats put pressure on Trump. TRANSCRIPT: 03/05/2019, Hardball w. Chris Matthews.",nbc
Texas mother Lauren Colvin Thompson still missing after sounding 'disoriented and confused' on 911 call,nbc
"Cuba's Raul Castro confirms he's stepping  down, says he's 'fulfilled his mission'",nbc
"Olivia Newton-John gets candid about breast cancer, rumors of death",nbc
Lil Nas X's 'Old Town Road' breaks record for most weeks in the No. 1 spot on the Billboard Hot 100,nbc
"In Chicago, Afro-Latinos carve a space to express their identity",nbc
Eddie Glaude: 'We are in a cold Civil War',nbc
Where does Prince Harry and Meghan Markle's royal baby fall in the line of succession?,nbc
Opinion | Here's why Popeyes will win the chicken sandwich war with Chick-fil-A,nbc
Opinion | Are the Clash still the only band that matters?,nbc
Iranian officials say 17 arrested spies were U.S.-trained,nbc
"Swalwell quits 2020 race.  TRANSCRIPT: 7/8/19, The 11th Hour w/ Brian Williams.",nbc
Gaby Dunn on embracing her polyamorous bisexuality and why she loves ‘The Bachelor’,nbc
Comedian who plays Ukraine's president on TV leads in real polls there,nbc
See a black hole for the first time in image captured by Earth-size telescope,nbc
Opinion | Luke Perry's death was crushing for a generation that all had crushes on him,nbc
Knees hurt after a HIIT workout? Here's how to avoid pain,nbc
15 dead after cargo plane tries to land at wrong airport in Iran,nbc
"Queen guitarist Brian May survives heart attack, is now 'ready to rock'",nbc
Dax Shepard celebrates birthday with Kristen Bell on ‘Ellen’,nbc
"Trump voters blame Trump. TRANSCRIPT: 1/22/19, The Last Word w/ Lawrence O'Donnell.",nbc
Opinion | Trump's Syria policy isn't America first — it's America alone,nbc
Opinion | Trump's Afghanistan rhetoric betrays a deep misunderstanding of modern war,nbc
"Mueller's report expected soon. TRANSCRIPT: 02/21/2019, Hardball w. Chris Matthews.",nbc
"The internet cannot get over this dark, sexy mother-of-the-bride dress",nbc
Presidential approval tracker: How popular is Joe Biden?,nbc
"Conviction - An original, twelve-episode digital documentary series from the producers of Dateline NBC.",nbc
Why do people act like black conservatives don't exist?,nbc
"Pelosi tells Trump no State of the Union. TRANSCRIPT: 1/16/19, The Beat w/Ari Melber.",nbc
'Marvelous Mrs. Maisel' actor Brian Tarantina died of accidental overdose,nbc
"Boy, 14, faces a murder charge after egg-throwing prank ends in fatal crash",nbc
Tinder introduces safety feature to protect LGBTQ travelers,nbc
Man wearing bulletproof vest taken into custody outside Israeli Embassy in D.C.,nbc
"How the cast of 'Scoop' compares to the real people, including Rufus Sewell as Prince Andrew",nbc
"Meet the ‘don’t ask, don’t tell’ veteran who became Stonewall’s first park ranger",nbc
James Gandolfini's son cast as young Tony Soprano in prequel movie,nbc
"Hillary Clinton runs to Puerto Rico, not the White House",nbc
What is spiked seltzer? TODAY anchors try summer’s hottest drink,nbc
"Bounties or not, Russia has hedged its bets in Afghanistan for years",nbc
"Americans way off on number of Latinos they think are undocumented, poll finds",nbc
J.Lo and Jimmy Fallon bust a move looking back on music videos,nbc
Rev. Dr. William Barber on threats against ‘the squad’,nbc
Joshua Tree to stay open as park service uses fee revenue amid shutdown,nbc
NBC Publishes expose on Epoch Times' rise. TRANSCRIPT: 8/20/19. The Rachel Maddow Show.,nbc
Married officer sues dating site for using his photo in ads,nbc
Try these tips to make summer happy hours a little healthier,nbc
Make Kevin Sbraga’s 1-pan bucatini with chicken,nbc
These batteries were never intended for use in e-cigarettes. They can cause deadly explosions.,nbc
Giada De Laurentiis enjoys a sunny day at the beach with daughter Jade,nbc
"Opinion | Saying goodbye to 'Orange is the New Black,' and rethinking how we mourn TV",nbc
"Australian student released from North Korea detention, PM says",nbc
"Trump airs grievances, stokes feuds. TRANSCRIPT: 8/21/19, The 11th Hour w/ Brian Williams.",nbc
Nick Sandmann on encounter with Native American elder Nathan Phillips: 'I respect him',nbc
Miracle rescue: 3-year-old found alive after days in woods,nbc
Meteorologist fired for using racist slur on air says it was an accident,nbc
YouTuber Jackie Aina under fire for naming a candle after a Nigerian protest slogan,nbc
Jamie Lee Curtis buys rights to memoir of gay wedding 'stand-in-mom',nbc
Are you being 'pocketed' in your relationship? Here's how to tell,nbc
Celine Dion addresses criticism of her slimmer look: 'Leave me alone',nbc
"José Feliciano's iconic 'Feliz Navidad' turns 50 alongside Lin-Manuel Miranda, other artists",nbc
Al and Dylan just tried a hummus milkshake — and their reactions are priceless,nbc
Gwen Stefani’s former mansion is such a sweet escape — and totally her style,nbc
"Trump claims economy is ""phenomenal."" TRANSCRIPT: 8/15/19, The Beat w/ Ari Melber.",nbc
Why newscasters across the US are obsessed with this $20 dress,nbc
Video appears to show Mexican soap star allegedly punch man,nbc
Nomination chaos? Democrats fear primaries won't produce a clear winner.,nbc
Severe thunderstorms cause major flooding in Northeast,nbc
"From 'fire and fury' to 'great success,' North Korea is the exception, not the rule",nbc
$1 lottery winner gets the millionaire treatment,nbc
Are big progressive ideas preventing a united Democratic message?,nbc
South Korea fires warning shots after it says Russia violated its airspace,nbc
'It comes down to who can win.' Gillibrand confronted with electability on Iowa trip,nbc
Awkwafina set to join new TV drama ‘Swan Song’,nbc
Rep. Ron Wright of Texas dies after hospitalization for Covid-19,nbc
"Suspect in El Paso massacre got lost and stopped at Walmart 'because he was hungry,' police say",nbc
Opinion | Is Twitter really a good place to find comfort when grieving?,nbc
Call the midwife! (If the doctor doesn’t object),nbc
Five-year-old who went viral for diving-board fear takes the plunge,nbc
Plastic is choking the planet: Here's how one activist cut her consumption to zero,nbc
Racist speech funneled through popular online video game,nbc
Cooking with kids? Here's the 1 thing you should know to get started,nbc
"MLB player recounts colon cancer diagnosis, treatment at age 27",nbc
About 80 percent of people who die by drowning are men or boys — experts explain,nbc
"TODAY celebrates milestone birthdays, anniversaries: Sept. 19, 2019",nbc
Saudi Arabia updates law allowing women to travel without male consent,nbc
Pete Buttigieg wants 'intergenerational justice.' What's that?,nbc
See a 1st glimpse at the looks from ‘Project Runway’ premiere,nbc
U.S.-backed forces struggling to quell ISIS insurgency: Pentagon report,nbc
Florida man arrested after telling officers he has 'live' grenade in car,nbc
France is racing to move ISIS detainees out of Syria before the U.S. leaves,nbc
How Broadway's biggest shows are captivating audiences in Asia,nbc
Opinion | I was fired after my cartoon satirizing Trump went viral. Here's why it matters.,nbc
"11 easy, healthy snacks kids will love, according to a nutritionist and mom",nbc
How to take care of your pet's teeth,nbc
Stephen Baldwin talks about role in ‘The Least of These’,nbc
Sisters in different states give birth on same day a minute apart,nbc
"Maxine Waters calls for open hearings. TRANSCRIPT: 1/28/2019, All In w. Chris Hayes.",nbc
"Woman in cot testifies to Congress on opioids, chronic pain management",nbc
"Trump's poll numbers take a hit. TRANSCRIPT: 1/28/19, The Last Word w/ Lawrence O'Donnell.",nbc
"Rutger Hauer, 'Blade Runner' star, dies at 75",nbc
Seven-year-old in St. Louis is 11th child shot and killed in the area since June,nbc
Watch Tenille Townes sing ‘Somebody’s Daughter’ on TODAY,nbc
Oregon man who survived with his dog trapped 5 days in snowbound car ate taco sauce packets,nbc
"In two weeks, five states advance LGBTQ rights",nbc
"Multiple investigations underway in Epstein death. TRANSCRIPT: 8/12/19, Hardball w/ Chris Matthews.",nbc
Ariana Grande is now the most-followed woman on Instagram,nbc
Colorado officer who pointed gun at doctor's head on his own property suspended 1 week,nbc
‘I'm not Lucifer’: R. Kelly forcefully denies sex abuse charges in combative interview,nbc
The mental strategies that helped this woman lose 60 pounds (and keep it off),nbc
"Justice Stevens praised as ""brilliant man"". TRANSCRIPT: 7/22/19, The Rachel Maddow.",nbc
What is ASMR and how’s it TRIGGERED?,nbc
Massachusetts prosecutors drop sex assault case against actor Kevin Spacey,nbc
Trump’s message is what comes after the teleprompter speech,nbc
Dr Pepper just released a birthday cake soda — but not just anyone can get it,nbc
Israeli Prime Minister Benjamin Netanyahu to be indicted on corruption charges,nbc
Easy ways to make high heels more comfortable,nbc
Wisconsin manufacturing workers divided on Trump despite broken promises,nbc
Kristen Bell reveals 'Veronica Mars' season 4 is streaming right now on Hulu,nbc
Officer who accused McDonald's workers of taking a bite of his sandwich 'forgot' he ate it,nbc
Woman who cloned her dog says she has no regrets,nbc
"Investigations scrutinizing NRA's Russia connections. TRANSCRIPT: 1/31/19, The Rachel Maddow Show.",nbc
The Trump years in pictures: From the Women's March to Capitol riot,nbc
Musical on 'comfort women' details issue Japan continues to avoid,nbc
"Lady Gaga talks *that* Oscars performance, shatters our dreams",nbc
Now hiring! Mom has genius idea to teach her kids about money,nbc
1 in 5 adult members of Gen Z self-identify as LGBTQ,nbc
"Candace Cameron Bure, Chip Gaines and more share sweet Valentine's Day posts",nbc
"For some Democrats, the real dirty word is 'impeachm---'",nbc
3 killed as explosion tears through Paris bakery; dozens injured,nbc
John Leguizamo gives a crash course on Latino history with national tour,nbc
How the Trump administration's move on Venezuela came together,nbc
"Capital Gazette gunman deemed sane, will stand trial",nbc
Bullock accuses Steyer of buying his way onto Democratic debate stage,nbc
What are 'ghost apples'? Record low temperatures create freaky phenomenon,nbc
Criminal charges filed over fake signatures that spoiled Michigan GOP gubernatorial bids,nbc
‘Jersey Shore’ star shows off 50-pound weight loss from keto diet,nbc
What Hannah Beachler's Oscar win means for the future of production design,nbc
Fact check: Trump claims a wall made El Paso safe. Data shows otherwise.,nbc
"For the first time, the FDA names 16 brands of dog food linked to canine heart disease",nbc
Is the Dubrow Diet healthy? A dietitian weighs in,nbc
"Mueller's tight-lipped approach. TRANSCRIPT: 7/8/19, The Beat w/ Ari Melber.",nbc
Is Trump is on the path to victory in 2020?,nbc
Iranian TV anchor held as witness is released from U.S. jail,nbc
"Woman accused of assaulting man in MAGA hat faces possible deportation, ICE says",nbc
Opinion | Reject the corporate surveillance behind Amazon Ring and Google Nest,nbc
"Democratic divide TRANSCRIPT: 7/11/19, Hardball w/ Chris Matthews.",nbc
"Michael Flynn and Roger Stone. TRANSCRIPT: 2/13/19, The Rachel Maddow Show.",nbc
Opinion | Why women at Wimbledon deserve to play the same number of sets as the men,nbc
"Opinion | Yes, Robert Mueller's congressional testimony matters. Here's why.",nbc
Andy Samberg on what to expect from season 6 of ‘Brooklyn Nine-Nine’,nbc
Michelle Obama shares hilarious texts from her mom after Grammys,nbc
Eva Longoria and Isabela Moner on bringing Dora the Explorer to life,nbc
Angola inmate on changing his life in prison (Part 1),nbc
He’s accused of murdering 25 patients. Nurses say he never broke protocol.,nbc
Here's how 'Riverdale' plans to honor Luke Perry's memory,nbc
"Parallels between Cohn and Trump are exact, says film director",nbc
Oregon Sen. Jeff Merkley passes on White House bid to seek re-election,nbc
"'Loves Champagne, hates dating': Woman celebrates 336-month birthday",nbc
Hotel dishwasher awarded $21 million after boss made her work on Sundays,nbc
PM May's Brexit withdrawal deal fails again in UK Parliament,nbc
How climate change and overfishing could lead to higher mercury levels in fish,nbc
6 summer outfit ideas for your next barbecue or beach party,nbc
Joy-Anna Duggar reveals she suffered miscarriage: 'We have cried countless tears',nbc
Navy SEAL Edward Gallagher acquitted of murder in ISIS detainee case,nbc
"This bestselling robot vacuum with 24,000 reviews is $70 off right now",nbc
Photos: Rockin' Rio's Carnival celebrations light up the Sambadrome,nbc
Opinion | Sens. Schatz and Murphy: Trump won't act on Brazil's forest fires. Congress will.,nbc
"Another private Trump-Putin talk revealed. TRANSCRIPT: 1/29/2019, All In w. Chris Hayes.",nbc
The Instant Pot helped 1 woman lose 125 pounds — here are some of her healthy recipes,nbc
"Tampa Bay Rays pitching prospect's wife, son and mother-in-law murdered",nbc
What life is like on the frontlines of the war in Ukraine,nbc
Trump casts doubt on Russian interference in 2020 election,nbc
Former Trump White House lawyer Ty Cobb calls Mueller an 'American hero',nbc
Howard Schultz heckled at event after mulling presidential bid,nbc
Bill Weld: Trump's GOP challenger,nbc
"El Paso shooting: At least 20 people dead, 26 injured, suspect in custody, police say",nbc
Pregnant waitress receives $100 tip with an emotional note from police officer,nbc
"25 years later, victims' brother still searching for Kentucky double-murderer",nbc
Bethenny Frankel grieves boyfriend's death in 'RHONY' premiere,nbc
China accuses U.K. of 'colonial mindset over Hong Kong,nbc
7 hearty and easy chili recipes top chefs and food bloggers love,nbc
Why Meghan Markle and Prince Harry unfollowed everyone on Instagram,nbc
"Mueller report expected as soon as next week. TRANSCRIPT: 02/20/2019, Hardball w. Chris Matthews.",nbc
Family of Cameron Boyce reveals cause of his death,nbc
‘Little homosexual boy’: Faye Dunaway sued by ex-staffer alleging 'demeaning tirades',nbc
Dayton shooter described as 'funny' with 'a kind smile' in family-written obit,nbc
Chris Brown detained in Paris over rape allegations,nbc
"Rapper Fetty Wap released on $500,000 bond in drug case",nbc
"Purdue Pharma offers $10-12B to settle 2,000+ opioid lawsuits",nbc
"Political movement grows against inert, NRA-beholden legislators",nbc
Opinion | Evangelical sex abuse isn’t new. It’s been fueled by purity culture for decades.,nbc
Trump tells Woodward relationship with Kim prevented 'a major war',nbc
Opinion | A freezer pop by any other name will definitely taste as sweet,nbc
Labor Secretary Alex Acosta resigns under a cloud of scandal,nbc
Trial opens against police officer who fatally shot black teenager Antwon Rose Jr.,nbc
Neo-Nazi group's new leader is a black man who vows to dissolve it,nbc
Soccer star Megan Rapinoe scores a book deal,nbc
College admissions scandal mastermind says he now lives in a trailer park and can't get a job because of the scheme,nbc
Carson Daly’s sister shares her irresistible chicken pot pie,nbc
El Paso shooting witness describes trying to help kids escape as gunman opened fire,nbc
Love burritos? Costco is now selling keto-friendly sheets of cheese,nbc
Foxconn's decision to reconsider Wisconsin plant pleases a lone holdout,nbc
Shay Mitchell is latest pregnant celeb to join 'the swollen foot crew',nbc
"Keith Flint, The Prodigy vocalist, dead at 49",nbc
AG Barr orders reinstatement of the federal death penalty,nbc
Rise in reports of hate crimes against Latinos pushes overall number to 11-year high,nbc
Michigan man accused of killing wife by spiking her cereal with heroin,nbc
"Religious, business leaders: Fla. Gov. DeSantis' immigration policies hurt kids",nbc
Qualified but banned: Midwives and others sue to provide abortions,nbc
Colorado man who killed attacking mountain lion with bare hands recalls 'wrestling match',nbc
Harris overtakes Biden in new California poll,nbc
"US declares China a currency manipulator, says it's using yuan to gain 'unfair advantage' in trade",nbc
'Dance Moms' star calls out American Airlines after wheelchair fall at airport,nbc
How peace between the Koreas could threaten these endangered cranes,nbc
The CDC has declared an end to the romaine lettuce E. coli outbreak,nbc
House Judiciary Committee subpoenas former White House aide Rob Porter,nbc
"Opinion | Cheating celebs' biggest mistake? If you're going to bribe an Ivy, do it legally",nbc
Roger Federer says he’s ‘definitely done’ with professional tennis and has no plans to come out of retirement,nbc
Trump rattled by effectiveness of Cummings oversight leadership,nbc
Nearly 150 Black ex-Obama staffers call out Trump in op-ed,nbc
R. Kelly's crisis manager resigns for 'personal reasons' following pedophilia comment,nbc
Trump runs into trouble (again) for not knowing how grocery stores work,nbc
Attorneys worry over increased secrecy for Customs and Border Protection officers,nbc
"As Trump denies racism, most Americans don't believe him",nbc
"Iranian boats approached British tanker near Strait of Hormuz, officials say",nbc
Wanda Vázquez becomes Puerto Rico's 3rd governor in a week after island's highest court ruling,nbc
Video captures moment Taiwan bridge collapses into harbor,nbc
Brothers on vacation to Ireland save 6-year-old swept out to sea,nbc
Vietnam War hero’s remains flown home to Texas by pilot son,nbc
Ex-Chicago police officer is sentenced to a year in prison for forcing woman to perform sex act in squad car,nbc
'Game of Thrones' star Emilia Clarke reveals she survived 2 brain aneurysms,nbc
Ryan Tedder on songwriting and working with Bono,nbc
Plaintiffs in Supreme Court's LGBTQ workplace ruling inducted into Labor Hall of Honor,nbc
Luke Perry's son vows to make him 'proud' in heartbreaking tribute,nbc
Meghan Markle just got called a 'fat lady' — see her reply,nbc
"Republicans wait to nominate members. TRANSCRIPT: 1/30/19, The Rachel Maddow Show.",nbc
Los Angeles home of boxer Manny Pacquiao burglarized,nbc
New California Gov. Gavin Newsom slams the brakes on California's S.F.-to-L.A bullet train,nbc
Huda Kattan reveals the makeup you need to easily master the latest trends,nbc
Michigan Gov. Whitmer calls husband's boat launch request a 'failed attempt at humor' amid backlash,nbc
Former CIA officer portrayed in 'Argo' film dead at 78,nbc
Revisit Jeff Bridges' 8 best films before he's honored at the Golden Globes,nbc
"Fmr FBI official sues Trump for 'unlawful, unconstitutional' acts",nbc
"Pelosi, Schumer accuse Trump of using Oval Office speech 'to manufacture a crisis'",nbc
Mom of 3 details her 125-pound weight loss journey,nbc
"Raging rainforest fires darken skies in Brazil, inspire #prayforamazonia",nbc
A mother’s fight for her daughter,nbc
Joe Jonas and Sophie Turner are divorcing: A look back at their relationship,nbc
"Russia's Cyber Wars. TRANSCRIPT: 2/13/19, The 11th Hour w/ Brian Williams.",nbc
Family trapped in car during bison stampede describes 'total fear',nbc
Wendy Williams reveals she's been diagnosed with lymphedema,nbc
Charlottesville anniversary opportune for Trump to make amends,nbc
Britney Spears' father accused of trying to get $2 million before stepping down as conservator,nbc
"Craving sweets, carbs or takeout? Nutritionist offers advice",nbc
Beatles fans recreate iconic Abbey Road album cover 50 years on,nbc
"Ivanka Trump plays diplomat. TRANSCRIPT: 7/1/19, All In w/ Chris Hayes.",nbc
"For perfect meatballs, stop using breadcrumbs — use this instead",nbc
New Orleans mourns the death of news anchor Nancy Parker killed in a small plane crash,nbc
How are the raging fires in the Amazon rainforest affecting climate change?,nbc
Evangelical magazine calls for Trump's removal,nbc
Owe the IRS? Here's what to do if you can't pay your tax bill,nbc
"Biden regains polling advantage. TRANSCRIPT: 7/29/19, The Last Word w/ Lawrence O'Donnell.",nbc
White House set to renew waivers for Iran's nuclear work,nbc
"At least 1 dead, 15 injured in gas explosion at California home",nbc
House Democrats investigate HUD’s ‘failure’ to act as shutdown threatens affordable housing,nbc
Spiritual leader of alleged NY sex cult hit with child porn charges,nbc
Give dessert a healthy makeover with these no-added-sugar recipes,nbc
"Biden admin ""not ending"" family detention for now, official says",nbc
Is there a better way to identify Latinos on official surveys? Some say yes.,nbc
"As Trump debates his own team, China laughs at White House confusion",nbc
Trump says he's winning wall funding fight: 'I have never had this much support',nbc
Opinion | Acosta is making a lot of excuses for his Epstein agreement. DOJ isn't buying them.,nbc
Law varies on whether Ryan Adams' alleged sexually charged texts with underage girl are a crime,nbc
Pediatrician warns parents after finding 'scary' YouTube Kids content,nbc
Kate Hudson shares tender photo breastfeeding new baby daughter,nbc
"Hillary Clinton zings Trump, GOP for ripping off her 2016 campaign slogan",nbc
Opinion | The surprisingly bipartisan appeal of putting America first,nbc
Poll: most veterans believe Middle East wars weren't worth fighting,nbc
David Hogg launching pillow company to 'put MyPillow out of business',nbc
ASAP Rocky found guilty of assault in Sweden,nbc
Giuliani’s work for Iranian group with bloody past could lead to more legal woes,nbc
"Manafort indicted in NYC. TRANSCRIPT: 3/13/19, The 11th Hour w/ Brian Williams.",nbc
"Richard Linklater, director of ""Boyhood,"" to shoot movie over the course of 20 years",nbc
"Trump, Al Sharpton trade shots after president's Baltimore criticism",nbc
Facility launches internal probe after woman in vegetative state gave birth,nbc
Russian police arrest hundreds at Moscow election protest,nbc
"Epstein’s will, streaming wars, De Niro lawsuit",nbc
Nutritionist makes a statement with ‘Instagram vs. reality’ pics,nbc
NBC: AG Barr expands controversial review into origin of Russia investigation,nbc
T.I.'s remarks on daughter prompt N.Y. lawmakers to propose ban on 'virginity testing',nbc
Connecticut man charged in Anguilla hotel worker's death maintains innocence,nbc
Jesse Eisenberg dishes on his new stock market movie,nbc
Carson Daly talks about why he tells his kids white lies,nbc
"Admiral tapped to lead U.S. Navy declines job, retires instead",nbc
'Dawson's Creek' reunion! See Dawson and Pacey together again,nbc
"Former 'Real Housewives' star reveals son, 1, has 'irreversible brain damage'",nbc
Why Is This Happening? Rethinking identity with Kwame Anthony Appiah,nbc
Nicki Minaj cancels Saudi Arabia concert after complaints from human rights groups,nbc
"How to motivate yourself to run in the winter, according to marathon champion and Olympic medalist",nbc
Florida man arrested after texting mass shooting plans,nbc
Katherine Heigl opens up about possible return to 'Grey's Anatomy',nbc
"Reagan called African U.N. delegates 'monkeys' in call with Nixon, audio recording reveals",nbc
Nooooo! 'Friends' is leaving Netflix,nbc
Opinion | What the dark history of memes can teach us about internet culture,nbc
"Mueller testifies for 7 hours. TRANSCRIPT: 7/24/19, The 11th Hour w/ Brian Williams.",nbc
How Oona Tempest broke gender barriers to become one of America's top sushi chefs,nbc
Rabies alert issued for part of Walt Disney World after cat scratches workers,nbc
